name,google scholar link
Sri Devi Ravana,https://scholar.google.com/citations?user=mZVfEWgAAAAJ&hl=en&oi=ao
Sridhar Adepu,https://scholar.google.com/citations?user=sSAQkAgAAAAJ&hl=en&oi=ao
Sridhar Iyer,https://scholar.google.com/citations?user=I7pOhHsAAAAJ&hl=en&oi=ao
Sridhar Radhakrishnan,https://scholar.google.com/citations?user=PhN1aRsAAAAJ&hl=en&oi=ao
Srihari Nelakuditi,https://scholar.google.com/citations?user=wEaHHWIAAAAJ&hl=en&oi=ao
Srijan Das,https://scholar.google.com/citations?user=ZDTF5AEAAAAJ&hl=en&oi=ao
Srijan Kumar,https://scholar.google.com/citations?user=kqfLNK8AAAAJ&hl=en&oi=ao
Srikanta Bedathur,https://scholar.google.com/citations?user=e7Qs3JgAAAAJ&hl=en&oi=ao
Srikanta J. Bedathur,https://scholar.google.com/citations?user=e7Qs3JgAAAAJ&hl=en&oi=ao
Srikanth Srinivasan 0001,https://scholar.google.com/citations?user=uJzmr8YAAAAJ&hl=en&oi=ao
Srikanth T. K,https://scholar.google.com/citations?user=IFuQJy0AAAAJ&hl=en&oi=ao
Srikanth V. Krishnamurthy,https://scholar.google.com/citations?user=x8UnxSoAAAAJ&hl=en&oi=ao
Srinandan Dasmahapatra,https://scholar.google.com/citations?user=4FVYygkAAAAJ&hl=en&oi=ao
Srinath R. Naidu,https://scholar.google.com/citations?user=eJOK4wwAAAAJ&hl=en&oi=ao
Srinath Sridhar 0002,https://scholar.google.com/citations?user=qIvZT74AAAAJ&hl=en&oi=ao
Srinath Srinivasa,https://scholar.google.com/citations?user=PckUVJsAAAAJ&hl=en&oi=ao
Srini Srinivasan,https://scholar.google.com/citations?user=EaKGGhsAAAAJ&hl=en&oi=ao
Srinivas Akella,https://scholar.google.com/citations?user=vPOJwdkAAAAJ&hl=en&oi=ao
Srinivas Aluru,https://scholar.google.com/citations?user=YOGOScoAAAAJ&hl=en&oi=ao
Srinivas Katkoori,https://scholar.google.com/citations?user=LBBlksAAAAAJ&hl=en&oi=ao
Srinivas Narayana,https://scholar.google.com/citations?user=SIoEl8oAAAAJ&hl=en&oi=ao
Srinivasa G. Narasimhan,https://scholar.google.com/citations?user=MhYrLJAAAAAJ&hl=en&oi=ao
Srinivasa Rao Satti,https://scholar.google.com/citations?user=ZFDS3bEAAAAJ&hl=en&oi=ao
Srinivasan Parthasarathy 0001,https://scholar.google.com/citations?user=2mjUsP8AAAAJ&hl=en&oi=ao
Srinivasan Seshan,https://scholar.google.com/citations?user=0irVeiQAAAAJ&hl=en&oi=ao
Srinivasan Venkatesh 0001,https://scholar.google.com/citations?user=xn6BVdoAAAAJ&hl=en&oi=ao
Sriparna Saha 0001,https://scholar.google.com/citations?user=Fj7jA_AAAAAJ&hl=en&oi=ao
Sriraam Natarajan,https://scholar.google.com/citations?user=llF8XbMAAAAJ&hl=en&oi=ao
Sriram Chellappan,https://scholar.google.com/citations?user=T1P0XnIAAAAJ&hl=en&oi=ao
Sriram G. Sanjeevi,https://scholar.google.com/citations?user=i7-EcoQAAAAJ&hl=en&oi=ao
Sriram Kailasam,https://scholar.google.com/citations?user=xLWew1gAAAAJ&hl=en&oi=ao
Sriram Sankaranarayanan 0001,https://scholar.google.com/citations?user=V8RKLEsAAAAJ&hl=en&oi=ao
Sriram Sankararaman,https://scholar.google.com/citations?user=PnUH2KUAAAAJ&hl=en&oi=ao
Sriram Subramanian,https://scholar.google.com/citations?user=CO9UQcsAAAAJ&hl=en&oi=ao
Sriram V. Pemmaraju,https://scholar.google.com/citations?user=s_yIH3gAAAAJ&hl=en&oi=ao
Srivas Chennu,https://scholar.google.com/citations?user=8BIf5MEAAAAJ&hl=en&oi=ao
Stacey D. Scott,https://scholar.google.com/citations?user=fB_xzi8AAAAJ&hl=en&oi=ao
Stacy C. Marsella,https://scholar.google.com/citations?user=LkoaA0gAAAAJ&hl=en&oi=ao
Stacy M. Branham,https://scholar.google.com/citations?user=AmJ8iWcAAAAJ&hl=en&oi=ao
Stacy Marie Branham,https://scholar.google.com/citations?user=AmJ8iWcAAAAJ&hl=en&oi=ao
Stacy Marsella,https://scholar.google.com/citations?user=LkoaA0gAAAAJ&hl=en&oi=ao
Stacy Patterson,https://scholar.google.com/citations?user=7b_ipvgAAAAJ&hl=en&oi=ao
Staffan Björk,https://scholar.google.com/citations?user=0GYNOvkAAAAJ&hl=en&oi=ao
Stan Matwin,https://scholar.google.com/citations?user=rCoJeuYAAAAJ&hl=en&oi=ao
Stan Sclaroff,https://scholar.google.com/citations?user=nXBQn7gAAAAJ&hl=en&oi=ao
Stan Z. Li,https://scholar.google.com/citations?user=Y-nyLGIAAAAJ&hl=en&oi=ao
Stan Zdonik,https://scholar.google.com/citations?user=k3YaoIEAAAAJ&hl=en&oi=ao
Standa Zivný,https://scholar.google.com/citations?user=pAS_AlQAAAAJ&hl=en&oi=ao
Standa Živný,https://scholar.google.com/citations?user=pAS_AlQAAAAJ&hl=en&oi=ao
Stanislav Zivny,https://scholar.google.com/citations?user=pAS_AlQAAAAJ&hl=en&oi=ao
Stanislav Zivný,https://scholar.google.com/citations?user=pAS_AlQAAAAJ&hl=en&oi=ao
Stanislav Živný,https://scholar.google.com/citations?user=pAS_AlQAAAAJ&hl=en&oi=ao
Stanislaw Ambroszkiewicz,https://scholar.google.com/citations?user=rvhFKdcAAAAJ&hl=en&oi=ao
Stanislaw Bylka,https://scholar.google.com/citations?user=5ur10iEAAAAJ&hl=en&oi=ao
Stanislaw Jarecki,https://scholar.google.com/citations?user=TJ-7eZwAAAAJ&hl=en&oi=ao
Stanislaw P. Radziszowski,https://scholar.google.com/citations?user=aY0gRagAAAAJ&hl=en&oi=ao
Stanley B. Zdonik,https://scholar.google.com/citations?user=k3YaoIEAAAAJ&hl=en&oi=ao
Stanley Bak,https://scholar.google.com/citations?user=IzNAqc8AAAAJ&hl=en&oi=ao
Stanley J. Osher,https://scholar.google.com/citations?user=d3UtiX8AAAAJ&hl=en&oi=ao
Stanley Williamson,https://scholar.google.com/citations?user=dAFE2L8AAAAJ&hl=en&oi=ao
Stasa Milojevic,https://scholar.google.com/citations?user=ElYJ8mUAAAAJ&hl=en&oi=ao
Stavros D. Nikolopoulos,https://scholar.google.com/citations?user=Uk8Tkt0AAAAJ&hl=en&oi=ao
Stavros G. Kolliopoulos,https://scholar.google.com/citations?user=1jZJgWQAAAAJ&hl=en&oi=ao
Stavros Sintos,https://scholar.google.com/citations?user=JxEXObgAAAAJ&hl=en&oi=ao
Stavros Toumpis,https://scholar.google.com/citations?user=LyiVPKEAAAAJ&hl=en&oi=ao
Stavros Tripakis,https://scholar.google.com/citations?user=xmdNUEcAAAAJ&hl=en&oi=ao
Stefan Bauer,https://scholar.google.com/citations?user=O-oICE8AAAAJ&hl=en&oi=ao
Stefan Blawid,https://scholar.google.com/citations?user=s_bG9iIAAAAJ&hl=en&oi=ao
Stefan Brass,https://scholar.google.com/citations?user=jsND7q8AAAAJ&hl=en&oi=ao
Stefan Brunthaler 0001,https://scholar.google.com/citations?user=8PPYUEQAAAAJ&hl=en&oi=ao
Stefan Böttcher,https://scholar.google.com/citations?user=7ZjDsGAAAAAJ&hl=en&oi=ao
Stefan C. Kremer,https://scholar.google.com/citations?user=ECQMeb0AAAAJ&hl=en&oi=ao
Stefan Conrad 0001,https://scholar.google.com/citations?user=ZJbwV1IAAAAJ&hl=en&oi=ao
Stefan Decker,https://scholar.google.com/citations?user=uhVkSswAAAAJ&hl=en&oi=ao
Stefan Dessloch,https://scholar.google.com/citations?user=XJ7AvACBkB8C&hl=en&oi=ao
Stefan Deßloch,https://scholar.google.com/citations?user=XJ7AvACBkB8C&hl=en&oi=ao
Stefan Dietze,https://scholar.google.com/citations?user=WR3U5SkAAAAJ&hl=en&oi=ao
Stefan Dziembowski,https://scholar.google.com/citations?user=VgiXQ2YAAAAJ&hl=en&oi=ao
Stefan Engblom,https://scholar.google.com/citations?user=M368s5AAAAAJ&hl=en&oi=ao
Stefan Feuerriegel,https://scholar.google.com/citations?user=TtgGRnEAAAAJ&hl=en&oi=ao
Stefan Frank,https://scholar.google.com/citations?user=ALh9K-QAAAAJ&hl=en&oi=ao
Stefan Funke,https://scholar.google.com/citations?user=YgSxvV4AAAAJ&hl=en&oi=ao
Stefan Goetze,https://scholar.google.com/citations?user=Pj9WH2MAAAAJ&hl=en&oi=ao
Stefan Gumhold,https://scholar.google.com/citations?user=YH2WqxcAAAAJ&hl=en&oi=ao
Stefan Haar,https://scholar.google.com/citations?user=MgeEaDozUI8C&hl=en&oi=ao
Stefan Harmeling,https://scholar.google.com/citations?user=TA2fG64AAAAJ&hl=en&oi=ao
Stefan Haufe,https://scholar.google.com/citations?user=fVzmgmYAAAAJ&hl=en&oi=ao
Stefan Heinrich,https://scholar.google.com/citations?user=hHx7vgoAAAAJ&hl=en&oi=ao
Stefan K. Muller,https://scholar.google.com/citations?user=vM6V_aMAAAAJ&hl=en&oi=ao
Stefan Kiefer,https://scholar.google.com/citations?user=Kr0pjvwAAAAJ&hl=en&oi=ao
Stefan Klein 0002,https://scholar.google.com/citations?user=q-tPvv8AAAAJ&hl=en&oi=ao
Stefan Kopp,https://scholar.google.com/citations?user=2AEULN0AAAAJ&hl=en&oi=ao
Stefan Kowalewski,https://scholar.google.com/citations?user=3zLcsUcAAAAJ&hl=en&oi=ao
Stefan Kramer 0001,https://scholar.google.com/citations?user=0QXx46sAAAAJ&hl=en&oi=ao
Stefan Krastanov,https://scholar.google.com/citations?user=-Bkhg-gAAAAJ&hl=en&oi=ao
Stefan Kratsch,https://scholar.google.com/citations?user=P3-nVvkAAAAJ&hl=en&oi=ao
Stefan Kuhn 0001,https://scholar.google.com/citations?user=oawC-ecAAAAJ&hl=en&oi=ao
Stefan Langerman,https://scholar.google.com/citations?user=aZVYm64AAAAJ&hl=en&oi=ao
Stefan Lee,https://scholar.google.com/citations?user=Uguj_LUAAAAJ&hl=en&oi=ao
Stefan Leue,https://scholar.google.com/citations?user=cRzMGI4AAAAJ&hl=en&oi=ao
Stefan Leutenegger,https://scholar.google.com/citations?user=SmGQ48gAAAAJ&hl=en&oi=ao
Stefan Manegold,https://scholar.google.com/citations?user=BauIS1IAAAAJ&hl=en&oi=ao
Stefan Mangard,https://scholar.google.com/citations?user=d2LyJ8gAAAAJ&hl=en&oi=ao
Stefan Marr,https://scholar.google.com/citations?user=h7WXkAoAAAAJ&hl=en&oi=ao
Stefan Milius,https://scholar.google.com/citations?user=d2StQHQAAAAJ&hl=en&oi=ao
Stefan Nagy,https://scholar.google.com/citations?user=9hLWq-0AAAAJ&hl=en&oi=ao
Stefan Neumann 0003,https://scholar.google.com/citations?user=trYng_IAAAAJ&hl=en&oi=ao
Stefan Riezler,https://scholar.google.com/citations?user=nY9tQLYAAAAJ&hl=en&oi=ao
Stefan Roth 0001,https://scholar.google.com/citations?user=0yDoR0AAAAAJ&hl=en&oi=ao
Stefan Savage,https://scholar.google.com/citations?user=_JhgbioAAAAJ&hl=en&oi=ao
Stefan Schirra,https://scholar.google.com/citations?user=dZBLyUQAAAAJ&hl=en&oi=ao
Stefan Schlobach,https://scholar.google.com/citations?user=MWCYB5QAAAAJ&hl=en&oi=ao
Stefan Schmid 0001,https://scholar.google.com/citations?user=o3Mh4FwAAAAJ&hl=en&oi=ao
Stefan Schneegass,https://scholar.google.com/citations?user=cALrMCIAAAAJ&hl=en&oi=ao
Stefan Schneegaß,https://scholar.google.com/citations?user=cALrMCIAAAAJ&hl=en&oi=ao
Stefan Schönig,https://scholar.google.com/citations?user=aMGS4TsAAAAJ&hl=en&oi=ao
Stefan Stieglitz,https://scholar.google.com/citations?user=hL-0lrIAAAAJ&hl=en&oi=ao
Stefan Szeider,https://scholar.google.com/citations?user=lJYKhNIAAAAJ&hl=en&oi=ao
Stefan Tai,https://scholar.google.com/citations?user=La3MQsgAAAAJ&hl=en&oi=ao
Stefan Vandewalle,https://scholar.google.com/citations?user=Y-en1DsAAAAJ&hl=en&oi=ao
Stefan Voss,https://scholar.google.com/citations?user=PuMO0YsAAAAJ&hl=en&oi=ao
Stefan Voß,https://scholar.google.com/citations?user=PuMO0YsAAAAJ&hl=en&oi=ao
Stefan Wagner 0001,https://scholar.google.com/citations?user=tXL31ZEAAAAJ&hl=en&oi=ao
Stefan Weber 0003,https://scholar.google.com/citations?user=OJX4JSoAAAAJ&hl=en&oi=ao
Stefan Wermter,https://scholar.google.com/citations?user=uIeaxuAAAAAJ&hl=en&oi=ao
Stefan Wesner,https://scholar.google.com/citations?user=9pviJ0oAAAAJ&hl=en&oi=ao
Stefan Wolf 0001,https://scholar.google.com/citations?user=5MM9_ucAAAAJ&hl=en&oi=ao
Stefanie Jegelka,https://scholar.google.com/citations?user=gTWUZlsAAAAJ&hl=en&oi=ao
Stefanie Mueller 0001,https://scholar.google.com/citations?user=ki5wlPEAAAAJ&hl=en&oi=ao
Stefanie Müller 0001,https://scholar.google.com/citations?user=ki5wlPEAAAAJ&hl=en&oi=ao
Stefanie N. Lindstaedt,https://scholar.google.com/citations?user=ZcWoNxgAAAAJ&hl=en&oi=ao
Stefanie N. Lindstädt,https://scholar.google.com/citations?user=ZcWoNxgAAAAJ&hl=en&oi=ao
Stefanie Roos,https://scholar.google.com/citations?user=QeyybXoAAAAJ&hl=en&oi=ao
Stefanie Sabrina Jegelka,https://scholar.google.com/citations?user=gTWUZlsAAAAJ&hl=en&oi=ao
Stefanie Tellex,https://scholar.google.com/citations?user=Pd8-ju0AAAAJ&hl=en&oi=ao
Stefanie Zollmann,https://scholar.google.com/citations?user=1RVYZVMAAAAJ&hl=en&oi=ao
Stefano Carpin,https://scholar.google.com/citations?user=ootP9OgAAAAJ&hl=en&oi=ao
Stefano Ceri,https://scholar.google.com/citations?user=aiulJmIAAAAJ&hl=en&oi=ao
Stefano Chessa,https://scholar.google.com/citations?user=KHO57CAAAAAJ&hl=en&oi=ao
Stefano Leonardi 0001,https://scholar.google.com/citations?user=p5LCHHEAAAAJ&hl=en&oi=ao
Stefano Lonardi,https://scholar.google.com/citations?user=T1tFq2MAAAAJ&hl=en&oi=ao
Stefano Markidis,https://scholar.google.com/citations?user=QnsN_awAAAAJ&hl=en&oi=ao
Stefano Padilla,https://scholar.google.com/citations?user=jVOjjFsAAAAJ&hl=en&oi=ao
Stefano Pirandola,https://scholar.google.com/citations?user=bV8llfkAAAAJ&hl=en&oi=ao
Stefano Tessaro,https://scholar.google.com/citations?user=xd_8IiIAAAAJ&hl=en&oi=ao
Stefano V. Albrecht,https://scholar.google.com/citations?user=ceSFqCcAAAAJ&hl=en&oi=ao
Stefano Vissicchio,https://scholar.google.com/citations?user=hx0ejwoAAAAJ&hl=en&oi=ao
Stefano Vittorino Albrecht,https://scholar.google.com/citations?user=ceSFqCcAAAAJ&hl=en&oi=ao
Stefano Zanero,https://scholar.google.com/citations?user=O2ndaqAAAAAJ&hl=en&oi=ao
Stefanos D. Kollias,https://scholar.google.com/citations?user=-h2va3cAAAAJ&hl=en&oi=ao
Stefanos Gritzalis,https://scholar.google.com/citations?user=VCU5CYYAAAAJ&hl=en&oi=ao
Stefanos Kaxiras,https://scholar.google.com/citations?user=-FYgbQwAAAAJ&hl=en&oi=ao
Stefanos Nikolaidis,https://scholar.google.com/citations?user=Bj3gKzYAAAAJ&hl=en&oi=ao
Stefanos P. Zafeiriou,https://scholar.google.com/citations?user=QKOH5iYAAAAJ&hl=en&oi=ao
Stefanos Zafeiriou,https://scholar.google.com/citations?user=QKOH5iYAAAAJ&hl=en&oi=ao
Steffen Becker,https://scholar.google.com/citations?user=fncdDA4AAAAJ&hl=en&oi=ao
Steffen Bondorf,https://scholar.google.com/citations?user=3xUXgbAAAAAJ&hl=en&oi=ao
Steffen Heber,https://scholar.google.com/citations?user=SdaQU5sAAAAJ&hl=en&oi=ao
Steffen Staab,https://scholar.google.com/citations?user=QvpcUn8AAAAJ&hl=en&oi=ao
Steffen Zschaler,https://scholar.google.com/citations?user=MwQDdX4AAAAJ&hl=en&oi=ao
Steffen van Bakel,https://scholar.google.com/citations?user=wSUVpA0AAAAJ&hl=en&oi=ao
Stelian Coros,https://scholar.google.com/citations?user=DFQNrvUAAAAJ&hl=en&oi=ao
Stelios Asteriadis,https://scholar.google.com/citations?user=MzZME8sAAAAJ&hl=en&oi=ao
Stelios Sotiriadis,https://scholar.google.com/citations?user=hLqLr1IAAAAJ&hl=en&oi=ao
Stella X. Yu,https://scholar.google.com/citations?user=uqWkLzMAAAAJ&hl=en&oi=ao
Stephan Chalup,https://scholar.google.com/citations?user=61q7GXYAAAAJ&hl=en&oi=ao
Stephan Diehl 0001,https://scholar.google.com/citations?user=3h8Dqg0AAAAJ&hl=en&oi=ao
Stephan Günnemann,https://scholar.google.com/citations?user=npqoAWwAAAAJ&hl=en&oi=ao
Stephan Kreutzer,https://scholar.google.com/citations?user=FQZS9moAAAAJ&hl=en&oi=ao
Stephan Mandt,https://scholar.google.com/citations?user=HOrGe7wAAAAJ&hl=en&oi=ao
Stephan Meisel,https://scholar.google.com/citations?user=wZzAcgkAAAAJ&hl=en&oi=ao
Stephan Olariu,https://scholar.google.com/citations?user=TfbH_mEAAAAJ&hl=en&oi=ao
Stephan Ossowski,https://scholar.google.com/citations?user=imRxrJ4AAAAJ&hl=en&oi=ao
Stephan Vogel,https://scholar.google.com/citations?user=BffFdd0AAAAJ&hl=en&oi=ao
Stephan Waack,https://scholar.google.com/citations?user=D3noPisAAAAJ&hl=en&oi=ao
Stephan Weiss 0002,https://scholar.google.com/citations?user=dQmvEyUAAAAJ&hl=en&oi=ao
Stephane Durocher,https://scholar.google.com/citations?user=rixCVNoAAAAJ&hl=en&oi=ao
Stephanie A. Ludi,https://scholar.google.com/citations?user=wV2jzL8AAAAJ&hl=en&oi=ao
Stephanie Balzer,https://scholar.google.com/citations?user=xZXNqqYAAAAJ&hl=en&oi=ao
Stephanie Forrest,https://scholar.google.com/citations?user=rx56n5cAAAAJ&hl=en&oi=ao
Stephanie Ludi,https://scholar.google.com/citations?user=wV2jzL8AAAAJ&hl=en&oi=ao
Stephanie M. Wilson,https://scholar.google.com/citations?user=OmCwsnsAAAAJ&hl=en&oi=ao
Stephanie Wehner,https://scholar.google.com/citations?user=PlDS_zYAAAAJ&hl=en&oi=ao
Stephann Makri,https://scholar.google.com/citations?user=hCGom2gAAAAJ&hl=en&oi=ao
Stephen A. Brewster,https://scholar.google.com/citations?user=uu7LudIAAAAJ&hl=en&oi=ao
Stephen A. Edwards,https://scholar.google.com/citations?user=3aw_314AAAAJ&hl=en&oi=ao
Stephen A. Jarvis,https://scholar.google.com/citations?user=eyGQdb4AAAAJ&hl=en&oi=ao
Stephen A. Ward,https://scholar.google.com/citations?user=0iSggMcAAAAJ&hl=en&oi=ao
Stephen Alexandre Viller,https://scholar.google.com/citations?user=spHMPHgAAAAJ&hl=en&oi=ao
Stephen Alstrup,https://scholar.google.com/citations?user=Agh-Q0IAAAAJ&hl=en&oi=ao
Stephen Andrew Jarvis,https://scholar.google.com/citations?user=eyGQdb4AAAAJ&hl=en&oi=ao
Stephen Anthony Brewster,https://scholar.google.com/citations?user=uu7LudIAAAAJ&hl=en&oi=ao
Stephen B. Furber,https://scholar.google.com/citations?user=jLnsiBEAAAAJ&hl=en&oi=ao
Stephen Barrett,https://scholar.google.com/citations?user=I_T_N6YAAAAJ&hl=en&oi=ao
Stephen Brookes,https://scholar.google.com/citations?user=yBq9ovYAAAAJ&hl=en&oi=ao
Stephen Brooks,https://scholar.google.com/citations?user=mR2jMNUAAAAJ&hl=en&oi=ao
Stephen C. Hirtle,https://scholar.google.com/citations?user=rlI2QpYAAAAJ&hl=en&oi=ao
Stephen C. Y. Lu,https://scholar.google.com/citations?user=N4TZNVoAAAAJ&hl=en&oi=ao
Stephen Cameron,https://scholar.google.com/citations?user=mssbQTEAAAAJ&hl=en&oi=ao
Stephen Chang 0001,https://scholar.google.com/citations?user=RHPucBcAAAAJ&hl=en&oi=ao
Stephen Chong,https://scholar.google.com/citations?user=5bxyMBwAAAAJ&hl=en&oi=ao
Stephen Cooper,https://scholar.google.com/citations?user=8Hfi_iUAAAAJ&hl=en&oi=ao
Stephen D. Brookes,https://scholar.google.com/citations?user=yBq9ovYAAAAJ&hl=en&oi=ao
Stephen E. Reichenbach,https://scholar.google.com/citations?user=GDQ7k80AAAAJ&hl=en&oi=ao
Stephen F. Siegel,https://scholar.google.com/citations?user=N_X_1oMAAAAJ&hl=en&oi=ao
Stephen Fickas,https://scholar.google.com/citations?user=9qA78uUAAAAJ&hl=en&oi=ao
Stephen G. Kobourov,https://scholar.google.com/citations?user=P21gHIkAAAAJ&hl=en&oi=ao
Stephen G. Pulman,https://scholar.google.com/citations?user=dzxbFGgAAAAJ&hl=en&oi=ao
Stephen G. Ware,https://scholar.google.com/citations?user=mkFBt8oAAAAJ&hl=en&oi=ao
Stephen Gilmore,https://scholar.google.com/citations?user=S7iYkO8AAAAJ&hl=en&oi=ao
Stephen Gould,https://scholar.google.com/citations?user=YvdzeM8AAAAJ&hl=en&oi=ao
Stephen Guy Pulman,https://scholar.google.com/citations?user=dzxbFGgAAAAJ&hl=en&oi=ao
Stephen H. Bach,https://scholar.google.com/citations?user=hs6pGXoAAAAJ&hl=en&oi=ao
Stephen H. Edwards,https://scholar.google.com/citations?user=5pV6DQ4AAAAJ&hl=en&oi=ao
Stephen H. Muggleton,https://scholar.google.com/citations?user=WxJXT2MAAAAJ&hl=en&oi=ao
Stephen Hailes,https://scholar.google.com/citations?user=LJD3OxkAAAAJ&hl=en&oi=ao
Stephen Herwig,https://scholar.google.com/citations?user=SPZRj5kAAAAJ&hl=en&oi=ao
Stephen Huang,https://scholar.google.com/citations?user=hPY6T7gAAAAJ&hl=en&oi=ao
Stephen Hutt,https://scholar.google.com/citations?user=ZYXjuGMAAAAJ&hl=en&oi=ao
Stephen J. Counsell,https://scholar.google.com/citations?user=It_Dl_UAAAAJ&hl=en&oi=ao
Stephen J. Guy,https://scholar.google.com/citations?user=aVg7BRwAAAAJ&hl=en&oi=ao
Stephen J. Maybank,https://scholar.google.com/citations?user=gpyHJmcAAAAJ&hl=en&oi=ao
Stephen J. McKenna,https://scholar.google.com/citations?user=7mZPvlYAAAAJ&hl=en&oi=ao
Stephen J. Payne,https://scholar.google.com/citations?user=i6teB6AAAAAJ&hl=en&oi=ao
Stephen J. Sangwine,https://scholar.google.com/citations?user=sz2xU7wAAAAJ&hl=en&oi=ao
Stephen J. Wright 0001,https://scholar.google.com/citations?user=VFQRIOwAAAAJ&hl=en&oi=ao
Stephen Jacobs,https://scholar.google.com/citations?user=Bitmab4AAAAJ&hl=en&oi=ao
Stephen John Maybank,https://scholar.google.com/citations?user=gpyHJmcAAAAJ&hl=en&oi=ao
Stephen Kell,https://scholar.google.com/citations?user=4GHlcNoAAAAJ&hl=en&oi=ao
Stephen Lee,https://scholar.google.com/citations?user=qsjlH3AAAAAJ&hl=en&oi=ao
Stephen M. Watt,https://scholar.google.com/citations?user=O4bB0QkAAAAJ&hl=en&oi=ao
Stephen MacNeil,https://scholar.google.com/citations?user=leLEF3wAAAAJ&hl=en&oi=ao
Stephen Mann,https://scholar.google.com/citations?user=r8jslMgAAAAJ&hl=en&oi=ao
Stephen Mark Vernon Hailes,https://scholar.google.com/citations?user=LJD3OxkAAAAJ&hl=en&oi=ao
Stephen Marsland,https://scholar.google.com/citations?user=XfFhVhAAAAAJ&hl=en&oi=ao
Stephen Melczer,https://scholar.google.com/citations?user=yYbkjXwAAAAJ&hl=en&oi=ao
Stephen Michael Watt,https://scholar.google.com/citations?user=O4bB0QkAAAAJ&hl=en&oi=ao
Stephen Muggleton,https://scholar.google.com/citations?user=WxJXT2MAAAAJ&hl=en&oi=ao
Stephen Oney,https://scholar.google.com/citations?user=o75yGRIAAAAJ&hl=en&oi=ao
Stephen P. Beeby,https://scholar.google.com/citations?user=n3Gc7sMAAAAJ&hl=en&oi=ao
Stephen Pettifer,https://scholar.google.com/citations?user=yUwh2bEAAAAJ&hl=en&oi=ao
Stephen Piddock,https://scholar.google.com/citations?user=dr6ZKAYAAAAJ&hl=en&oi=ao
Stephen Pulman,https://scholar.google.com/citations?user=dzxbFGgAAAAJ&hl=en&oi=ao
Stephen R. Marschner,https://scholar.google.com/citations?user=llo3F3QAAAAJ&hl=en&oi=ao
Stephen R. Marsland,https://scholar.google.com/citations?user=XfFhVhAAAAAJ&hl=en&oi=ao
Stephen R. Tate,https://scholar.google.com/citations?user=L0SnD84AAAAJ&hl=en&oi=ao
Stephen Ramsey,https://scholar.google.com/citations?user=286qVQYAAAAJ&hl=en&oi=ao
Stephen Robert Pettifer,https://scholar.google.com/citations?user=yUwh2bEAAAAJ&hl=en&oi=ao
Stephen S. Intille,https://scholar.google.com/citations?user=9Yuk3WgAAAAJ&hl=en&oi=ao
Stephen Scott,https://scholar.google.com/citations?user=7lTeshwAAAAJ&hl=en&oi=ao
Stephen Smith 0001,https://scholar.google.com/citations?user=ObLOzAwAAAAJ&hl=en&oi=ao
Stephen Swift,https://scholar.google.com/citations?user=cDvF-W4AAAAJ&hl=en&oi=ao
Stephen T. Gilmore,https://scholar.google.com/citations?user=S7iYkO8AAAAJ&hl=en&oi=ao
Stephen Viller,https://scholar.google.com/citations?user=spHMPHgAAAAJ&hl=en&oi=ao
